"","subID","degree","outdegree","indegree","degree_scaled","outdegree_scaled","indegree_scaled"
"1","2",2,2,0,-0.581038567823706,0.0117705818588364,-0.955523465203832
"2","2",2,1,1,-0.581038567823706,-0.411970365059275,-0.471032694114565
"3","2",6,4,2,0.614240771699346,0.85925247569506,0.0134580769747018
"4","2",3,0,3,-0.282218732942943,-0.835711311977387,0.497948848063969
"5","2",4,3,1,0.0166011019378201,0.435511528776948,-0.471032694114565
"6","2",6,5,1,0.614240771699346,1.28299342261317,-0.471032694114565
"7","2",3,2,1,-0.282218732942943,0.0117705818588364,-0.471032694114565
"8","2",6,4,2,0.614240771699346,0.85925247569506,0.0134580769747018
"9","2",2,0,2,-0.581038567823706,-0.835711311977387,0.0134580769747018
"10","2",4,0,4,0.0166011019378201,-0.835711311977387,0.982439619153236
"11","2",12,10,2,2.40715978098392,3.40169815720373,0.0134580769747018
"12","2",6,4,2,0.614240771699346,0.85925247569506,0.0134580769747018
"13","2",3,0,3,-0.282218732942943,-0.835711311977387,0.497948848063969
"14","2",5,4,1,0.315420936818583,0.85925247569506,-0.471032694114565
"15","2",6,2,4,0.614240771699346,0.0117705818588364,0.982439619153236
"16","2",7,3,4,0.913060606580109,0.435511528776948,0.982439619153236
"17","2",1,0,1,-0.879858402704469,-0.835711311977387,-0.471032694114565
"18","2",7,2,5,0.913060606580109,0.0117705818588364,1.4669303902425
"19","2",5,4,1,0.315420936818583,0.85925247569506,-0.471032694114565
"20","2",4,1,3,0.0166011019378201,-0.411970365059275,0.497948848063969
"21","2",3,0,3,-0.282218732942943,-0.835711311977387,0.497948848063969
"22","2",8,1,7,1.21188044146087,-0.411970365059275,2.43591193242104
"23","2",5,2,3,0.315420936818583,0.0117705818588364,0.497948848063969
"24","2",6,4,2,0.614240771699346,0.85925247569506,0.0134580769747018
"25","4",7,3,4,0.913060606580109,0.435511528776948,0.982439619153236
"26","4",4,3,1,0.0166011019378201,0.435511528776948,-0.471032694114565
"27","4",9,6,3,1.51070027634163,1.70673436953128,0.497948848063969
"28","4",1,0,1,-0.879858402704469,-0.835711311977387,-0.471032694114565
"29","4",7,4,3,0.913060606580109,0.85925247569506,0.497948848063969
"30","4",4,3,1,0.0166011019378201,0.435511528776948,-0.471032694114565
"31","4",3,1,2,-0.282218732942943,-0.411970365059275,0.0134580769747018
"32","4",3,0,3,-0.282218732942943,-0.835711311977387,0.497948848063969
"33","4",2,1,1,-0.581038567823706,-0.411970365059275,-0.471032694114565
"34","4",2,1,1,-0.581038567823706,-0.411970365059275,-0.471032694114565
"35","4",2,1,1,-0.581038567823706,-0.411970365059275,-0.471032694114565
"36","4",3,2,1,-0.282218732942943,0.0117705818588364,-0.471032694114565
"37","4",3,1,2,-0.282218732942943,-0.411970365059275,0.0134580769747018
"38","4",2,0,2,-0.581038567823706,-0.835711311977387,0.0134580769747018
"39","4",3,2,1,-0.282218732942943,0.0117705818588364,-0.471032694114565
"40","4",1,0,1,-0.879858402704469,-0.835711311977387,-0.471032694114565
"41","4",4,2,2,0.0166011019378201,0.0117705818588364,0.0134580769747018
"42","4",2,1,1,-0.581038567823706,-0.411970365059275,-0.471032694114565
"43","4",2,1,1,-0.581038567823706,-0.411970365059275,-0.471032694114565
"44","4",0,0,0,-1.17867823758523,-0.835711311977387,-0.955523465203832
"45","4",2,1,1,-0.581038567823706,-0.411970365059275,-0.471032694114565
"46","4",4,2,2,0.0166011019378201,0.0117705818588364,0.0134580769747018
"47","4",6,4,2,0.614240771699346,0.85925247569506,0.0134580769747018
"48","4",12,5,7,2.40715978098392,1.28299342261317,2.43591193242104
"49","5",5,5,0,0.315420936818583,1.28299342261317,-0.955523465203832
"50","5",1,0,1,-0.879858402704469,-0.835711311977387,-0.471032694114565
"51","5",1,0,1,-0.879858402704469,-0.835711311977387,-0.471032694114565
"52","5",7,6,1,0.913060606580109,1.70673436953128,-0.471032694114565
"53","5",9,8,1,1.51070027634163,2.55421626336751,-0.471032694114565
"54","5",3,1,2,-0.282218732942943,-0.411970365059275,0.0134580769747018
"55","5",5,3,2,0.315420936818583,0.435511528776948,0.0134580769747018
"56","5",1,0,1,-0.879858402704469,-0.835711311977387,-0.471032694114565
"57","5",11,9,2,2.10833994610316,2.97795721028562,0.0134580769747018
"58","5",5,4,1,0.315420936818583,0.85925247569506,-0.471032694114565
"59","5",7,4,3,0.913060606580109,0.85925247569506,0.497948848063969
"60","5",6,3,3,0.614240771699346,0.435511528776948,0.497948848063969
"61","5",5,2,3,0.315420936818583,0.0117705818588364,0.497948848063969
"62","5",8,1,7,1.21188044146087,-0.411970365059275,2.43591193242104
"63","5",7,3,4,0.913060606580109,0.435511528776948,0.982439619153236
"64","5",3,0,3,-0.282218732942943,-0.835711311977387,0.497948848063969
"65","5",6,2,4,0.614240771699346,0.0117705818588364,0.982439619153236
"66","5",8,0,8,1.21188044146087,-0.835711311977387,2.9204027035103
"67","5",1,0,1,-0.879858402704469,-0.835711311977387,-0.471032694114565
"68","5",3,2,1,-0.282218732942943,0.0117705818588364,-0.471032694114565
"69","5",0,0,0,-1.17867823758523,-0.835711311977387,-0.955523465203832
"70","5",1,0,1,-0.879858402704469,-0.835711311977387,-0.471032694114565
"71","5",1,0,1,-0.879858402704469,-0.835711311977387,-0.471032694114565
"72","5",2,0,2,-0.581038567823706,-0.835711311977387,0.0134580769747018
"73","7",1,0,1,-0.879858402704469,-0.835711311977387,-0.471032694114565
"74","7",2,1,1,-0.581038567823706,-0.411970365059275,-0.471032694114565
"75","7",2,1,1,-0.581038567823706,-0.411970365059275,-0.471032694114565
"76","7",2,1,1,-0.581038567823706,-0.411970365059275,-0.471032694114565
"77","7",5,4,1,0.315420936818583,0.85925247569506,-0.471032694114565
"78","7",4,1,3,0.0166011019378201,-0.411970365059275,0.497948848063969
"79","7",5,3,2,0.315420936818583,0.435511528776948,0.0134580769747018
"80","7",3,1,2,-0.282218732942943,-0.411970365059275,0.0134580769747018
"81","7",4,3,1,0.0166011019378201,0.435511528776948,-0.471032694114565
"82","7",2,1,1,-0.581038567823706,-0.411970365059275,-0.471032694114565
"83","7",5,4,1,0.315420936818583,0.85925247569506,-0.471032694114565
"84","7",4,3,1,0.0166011019378201,0.435511528776948,-0.471032694114565
"85","7",2,0,2,-0.581038567823706,-0.835711311977387,0.0134580769747018
"86","7",2,0,2,-0.581038567823706,-0.835711311977387,0.0134580769747018
"87","7",2,1,1,-0.581038567823706,-0.411970365059275,-0.471032694114565
"88","7",2,1,1,-0.581038567823706,-0.411970365059275,-0.471032694114565
"89","7",2,1,1,-0.581038567823706,-0.411970365059275,-0.471032694114565
"90","7",1,0,1,-0.879858402704469,-0.835711311977387,-0.471032694114565
"91","7",3,2,1,-0.282218732942943,0.0117705818588364,-0.471032694114565
"92","7",3,0,3,-0.282218732942943,-0.835711311977387,0.497948848063969
"93","7",0,0,0,-1.17867823758523,-0.835711311977387,-0.955523465203832
"94","7",2,1,1,-0.581038567823706,-0.411970365059275,-0.471032694114565
"95","7",2,1,1,-0.581038567823706,-0.411970365059275,-0.471032694114565
"96","7",0,0,0,-1.17867823758523,-0.835711311977387,-0.955523465203832
"97","8",0,0,0,-1.17867823758523,-0.835711311977387,-0.955523465203832
"98","8",1,1,0,-0.879858402704469,-0.411970365059275,-0.955523465203832
"99","8",1,1,0,-0.879858402704469,-0.411970365059275,-0.955523465203832
"100","8",2,1,1,-0.581038567823706,-0.411970365059275,-0.471032694114565
"101","8",2,1,1,-0.581038567823706,-0.411970365059275,-0.471032694114565
"102","8",1,0,1,-0.879858402704469,-0.835711311977387,-0.471032694114565
"103","8",2,1,1,-0.581038567823706,-0.411970365059275,-0.471032694114565
"104","8",4,2,2,0.0166011019378201,0.0117705818588364,0.0134580769747018
"105","8",3,3,0,-0.282218732942943,0.435511528776948,-0.955523465203832
"106","8",4,2,2,0.0166011019378201,0.0117705818588364,0.0134580769747018
"107","8",4,3,1,0.0166011019378201,0.435511528776948,-0.471032694114565
"108","8",2,1,1,-0.581038567823706,-0.411970365059275,-0.471032694114565
"109","8",3,2,1,-0.282218732942943,0.0117705818588364,-0.471032694114565
"110","8",1,0,1,-0.879858402704469,-0.835711311977387,-0.471032694114565
"111","8",2,1,1,-0.581038567823706,-0.411970365059275,-0.471032694114565
"112","8",1,0,1,-0.879858402704469,-0.835711311977387,-0.471032694114565
"113","8",3,2,1,-0.282218732942943,0.0117705818588364,-0.471032694114565
"114","8",1,0,1,-0.879858402704469,-0.835711311977387,-0.471032694114565
"115","8",1,0,1,-0.879858402704469,-0.835711311977387,-0.471032694114565
"116","8",2,1,1,-0.581038567823706,-0.411970365059275,-0.471032694114565
"117","8",3,0,3,-0.282218732942943,-0.835711311977387,0.497948848063969
"118","8",2,1,1,-0.581038567823706,-0.411970365059275,-0.471032694114565
"119","8",1,0,1,-0.879858402704469,-0.835711311977387,-0.471032694114565
"120","8",2,1,1,-0.581038567823706,-0.411970365059275,-0.471032694114565
"121","17",2,2,0,-0.581038567823706,0.0117705818588364,-0.955523465203832
"122","17",7,5,2,0.913060606580109,1.28299342261317,0.0134580769747018
"123","17",2,0,2,-0.581038567823706,-0.835711311977387,0.0134580769747018
"124","17",5,4,1,0.315420936818583,0.85925247569506,-0.471032694114565
"125","17",6,0,6,0.614240771699346,-0.835711311977387,1.95142116133177
"126","17",1,0,1,-0.879858402704469,-0.835711311977387,-0.471032694114565
"127","17",3,0,3,-0.282218732942943,-0.835711311977387,0.497948848063969
"128","17",0,0,0,-1.17867823758523,-0.835711311977387,-0.955523465203832
"129","17",8,5,3,1.21188044146087,1.28299342261317,0.497948848063969
"130","17",3,3,0,-0.282218732942943,0.435511528776948,-0.955523465203832
"131","17",1,0,1,-0.879858402704469,-0.835711311977387,-0.471032694114565
"132","17",1,0,1,-0.879858402704469,-0.835711311977387,-0.471032694114565
"133","17",2,2,0,-0.581038567823706,0.0117705818588364,-0.955523465203832
"134","17",2,0,2,-0.581038567823706,-0.835711311977387,0.0134580769747018
"135","17",2,0,2,-0.581038567823706,-0.835711311977387,0.0134580769747018
"136","17",1,0,1,-0.879858402704469,-0.835711311977387,-0.471032694114565
"137","17",3,0,3,-0.282218732942943,-0.835711311977387,0.497948848063969
"138","17",2,1,1,-0.581038567823706,-0.411970365059275,-0.471032694114565
"139","17",1,0,1,-0.879858402704469,-0.835711311977387,-0.471032694114565
"140","17",0,0,0,-1.17867823758523,-0.835711311977387,-0.955523465203832
"141","17",8,6,2,1.21188044146087,1.70673436953128,0.0134580769747018
"142","17",8,5,3,1.21188044146087,1.28299342261317,0.497948848063969
"143","17",3,2,1,-0.282218732942943,0.0117705818588364,-0.471032694114565
"144","17",1,1,0,-0.879858402704469,-0.411970365059275,-0.955523465203832
"145","19",2,2,0,-0.581038567823706,0.0117705818588364,-0.955523465203832
"146","19",1,0,1,-0.879858402704469,-0.835711311977387,-0.471032694114565
"147","19",0,0,0,-1.17867823758523,-0.835711311977387,-0.955523465203832
"148","19",9,8,1,1.51070027634163,2.55421626336751,-0.471032694114565
"149","19",2,0,2,-0.581038567823706,-0.835711311977387,0.0134580769747018
"150","19",2,1,1,-0.581038567823706,-0.411970365059275,-0.471032694114565
"151","19",0,0,0,-1.17867823758523,-0.835711311977387,-0.955523465203832
"152","19",1,1,0,-0.879858402704469,-0.411970365059275,-0.955523465203832
"153","19",1,0,1,-0.879858402704469,-0.835711311977387,-0.471032694114565
"154","19",1,0,1,-0.879858402704469,-0.835711311977387,-0.471032694114565
"155","19",3,2,1,-0.282218732942943,0.0117705818588364,-0.471032694114565
"156","19",5,0,5,0.315420936818583,-0.835711311977387,1.4669303902425
"157","19",7,6,1,0.913060606580109,1.70673436953128,-0.471032694114565
"158","19",4,3,1,0.0166011019378201,0.435511528776948,-0.471032694114565
"159","19",4,4,0,0.0166011019378201,0.85925247569506,-0.955523465203832
"160","19",1,0,1,-0.879858402704469,-0.835711311977387,-0.471032694114565
"161","19",1,0,1,-0.879858402704469,-0.835711311977387,-0.471032694114565
"162","19",2,1,1,-0.581038567823706,-0.411970365059275,-0.471032694114565
"163","19",3,1,2,-0.282218732942943,-0.411970365059275,0.0134580769747018
"164","19",9,2,7,1.51070027634163,0.0117705818588364,2.43591193242104
"165","19",3,1,2,-0.282218732942943,-0.411970365059275,0.0134580769747018
"166","19",4,2,2,0.0166011019378201,0.0117705818588364,0.0134580769747018
"167","19",5,3,2,0.315420936818583,0.435511528776948,0.0134580769747018
"168","19",4,0,4,0.0166011019378201,-0.835711311977387,0.982439619153236
"169","48",2,1,1,-0.581038567823706,-0.411970365059275,-0.471032694114565
"170","48",1,0,1,-0.879858402704469,-0.835711311977387,-0.471032694114565
"171","48",10,9,1,1.8095201112224,2.97795721028562,-0.471032694114565
"172","48",1,0,1,-0.879858402704469,-0.835711311977387,-0.471032694114565
"173","48",2,2,0,-0.581038567823706,0.0117705818588364,-0.955523465203832
"174","48",0,0,0,-1.17867823758523,-0.835711311977387,-0.955523465203832
"175","48",3,2,1,-0.282218732942943,0.0117705818588364,-0.471032694114565
"176","48",2,1,1,-0.581038567823706,-0.411970365059275,-0.471032694114565
"177","48",6,4,2,0.614240771699346,0.85925247569506,0.0134580769747018
"178","48",2,0,2,-0.581038567823706,-0.835711311977387,0.0134580769747018
"179","48",0,0,0,-1.17867823758523,-0.835711311977387,-0.955523465203832
"180","48",6,3,3,0.614240771699346,0.435511528776948,0.497948848063969
"181","48",3,0,3,-0.282218732942943,-0.835711311977387,0.497948848063969
"182","48",8,1,7,1.21188044146087,-0.411970365059275,2.43591193242104
"183","48",2,1,1,-0.581038567823706,-0.411970365059275,-0.471032694114565
"184","48",2,1,1,-0.581038567823706,-0.411970365059275,-0.471032694114565
"185","48",0,0,0,-1.17867823758523,-0.835711311977387,-0.955523465203832
"186","48",3,1,2,-0.282218732942943,-0.411970365059275,0.0134580769747018
"187","48",8,6,2,1.21188044146087,1.70673436953128,0.0134580769747018
"188","48",7,2,5,0.913060606580109,0.0117705818588364,1.4669303902425
"189","48",6,2,4,0.614240771699346,0.0117705818588364,0.982439619153236
"190","48",3,2,1,-0.282218732942943,0.0117705818588364,-0.471032694114565
"191","48",3,1,2,-0.282218732942943,-0.411970365059275,0.0134580769747018
"192","48",6,4,2,0.614240771699346,0.85925247569506,0.0134580769747018
"193","50",2,1,1,-0.581038567823706,-0.411970365059275,-0.471032694114565
"194","50",2,0,2,-0.581038567823706,-0.835711311977387,0.0134580769747018
"195","50",5,4,1,0.315420936818583,0.85925247569506,-0.471032694114565
"196","50",3,1,2,-0.282218732942943,-0.411970365059275,0.0134580769747018
"197","50",1,0,1,-0.879858402704469,-0.835711311977387,-0.471032694114565
"198","50",3,3,0,-0.282218732942943,0.435511528776948,-0.955523465203832
"199","50",3,1,2,-0.282218732942943,-0.411970365059275,0.0134580769747018
"200","50",3,0,3,-0.282218732942943,-0.835711311977387,0.497948848063969
"201","50",6,0,6,0.614240771699346,-0.835711311977387,1.95142116133177
"202","50",6,2,4,0.614240771699346,0.0117705818588364,0.982439619153236
"203","50",1,0,1,-0.879858402704469,-0.835711311977387,-0.471032694114565
"204","50",1,0,1,-0.879858402704469,-0.835711311977387,-0.471032694114565
"205","50",3,2,1,-0.282218732942943,0.0117705818588364,-0.471032694114565
"206","50",4,1,3,0.0166011019378201,-0.411970365059275,0.497948848063969
"207","50",7,5,2,0.913060606580109,1.28299342261317,0.0134580769747018
"208","50",3,0,3,-0.282218732942943,-0.835711311977387,0.497948848063969
"209","50",5,3,2,0.315420936818583,0.435511528776948,0.0134580769747018
"210","50",4,2,2,0.0166011019378201,0.0117705818588364,0.0134580769747018
"211","50",2,1,1,-0.581038567823706,-0.411970365059275,-0.471032694114565
"212","50",6,1,5,0.614240771699346,-0.411970365059275,1.4669303902425
"213","50",3,1,2,-0.282218732942943,-0.411970365059275,0.0134580769747018
"214","50",7,7,0,0.913060606580109,2.13047531644939,-0.955523465203832
"215","50",9,7,2,1.51070027634163,2.13047531644939,0.0134580769747018
"216","50",7,6,1,0.913060606580109,1.70673436953128,-0.471032694114565
"217","22",4,3,1,0.0166011019378201,0.435511528776948,-0.471032694114565
"218","22",4,1,3,0.0166011019378201,-0.411970365059275,0.497948848063969
"219","22",3,2,1,-0.282218732942943,0.0117705818588364,-0.471032694114565
"220","22",7,7,0,0.913060606580109,2.13047531644939,-0.955523465203832
"221","22",2,1,1,-0.581038567823706,-0.411970365059275,-0.471032694114565
"222","22",4,2,2,0.0166011019378201,0.0117705818588364,0.0134580769747018
"223","22",1,0,1,-0.879858402704469,-0.835711311977387,-0.471032694114565
"224","22",4,2,2,0.0166011019378201,0.0117705818588364,0.0134580769747018
"225","22",4,3,1,0.0166011019378201,0.435511528776948,-0.471032694114565
"226","22",2,1,1,-0.581038567823706,-0.411970365059275,-0.471032694114565
"227","22",4,3,1,0.0166011019378201,0.435511528776948,-0.471032694114565
"228","22",5,0,5,0.315420936818583,-0.835711311977387,1.4669303902425
"229","22",4,2,2,0.0166011019378201,0.0117705818588364,0.0134580769747018
"230","22",11,6,5,2.10833994610316,1.70673436953128,1.4669303902425
"231","22",4,3,1,0.0166011019378201,0.435511528776948,-0.471032694114565
"232","22",4,0,4,0.0166011019378201,-0.835711311977387,0.982439619153236
"233","22",3,2,1,-0.282218732942943,0.0117705818588364,-0.471032694114565
"234","22",4,3,1,0.0166011019378201,0.435511528776948,-0.471032694114565
"235","22",3,0,3,-0.282218732942943,-0.835711311977387,0.497948848063969
"236","22",1,0,1,-0.879858402704469,-0.835711311977387,-0.471032694114565
"237","22",2,1,1,-0.581038567823706,-0.411970365059275,-0.471032694114565
"238","22",5,1,4,0.315420936818583,-0.411970365059275,0.982439619153236
"239","22",3,1,2,-0.282218732942943,-0.411970365059275,0.0134580769747018
"240","22",6,3,3,0.614240771699346,0.435511528776948,0.497948848063969
"241","23",9,9,0,1.51070027634163,2.97795721028562,-0.955523465203832
"242","23",0,0,0,-1.17867823758523,-0.835711311977387,-0.955523465203832
"243","23",1,0,1,-0.879858402704469,-0.835711311977387,-0.471032694114565
"244","23",1,0,1,-0.879858402704469,-0.835711311977387,-0.471032694114565
"245","23",2,1,1,-0.581038567823706,-0.411970365059275,-0.471032694114565
"246","23",2,0,2,-0.581038567823706,-0.835711311977387,0.0134580769747018
"247","23",0,0,0,-1.17867823758523,-0.835711311977387,-0.955523465203832
"248","23",0,0,0,-1.17867823758523,-0.835711311977387,-0.955523465203832
"249","23",1,0,1,-0.879858402704469,-0.835711311977387,-0.471032694114565
"250","23",0,0,0,-1.17867823758523,-0.835711311977387,-0.955523465203832
"251","23",1,0,1,-0.879858402704469,-0.835711311977387,-0.471032694114565
"252","23",1,0,1,-0.879858402704469,-0.835711311977387,-0.471032694114565
"253","23",5,0,5,0.315420936818583,-0.835711311977387,1.4669303902425
"254","23",0,0,0,-1.17867823758523,-0.835711311977387,-0.955523465203832
"255","23",7,7,0,0.913060606580109,2.13047531644939,-0.955523465203832
"256","23",3,2,1,-0.282218732942943,0.0117705818588364,-0.471032694114565
"257","23",4,4,0,0.0166011019378201,0.85925247569506,-0.955523465203832
"258","23",1,0,1,-0.879858402704469,-0.835711311977387,-0.471032694114565
"259","23",8,5,3,1.21188044146087,1.28299342261317,0.497948848063969
"260","23",4,1,3,0.0166011019378201,-0.411970365059275,0.497948848063969
"261","23",3,1,2,-0.282218732942943,-0.411970365059275,0.0134580769747018
"262","23",2,0,2,-0.581038567823706,-0.835711311977387,0.0134580769747018
"263","23",2,1,1,-0.581038567823706,-0.411970365059275,-0.471032694114565
"264","23",5,0,5,0.315420936818583,-0.835711311977387,1.4669303902425
"265","24",1,0,1,-0.879858402704469,-0.835711311977387,-0.471032694114565
"266","24",1,0,1,-0.879858402704469,-0.835711311977387,-0.471032694114565
"267","24",1,0,1,-0.879858402704469,-0.835711311977387,-0.471032694114565
"268","24",2,1,1,-0.581038567823706,-0.411970365059275,-0.471032694114565
"269","24",7,5,2,0.913060606580109,1.28299342261317,0.0134580769747018
"270","24",5,3,2,0.315420936818583,0.435511528776948,0.0134580769747018
"271","24",2,1,1,-0.581038567823706,-0.411970365059275,-0.471032694114565
"272","24",1,0,1,-0.879858402704469,-0.835711311977387,-0.471032694114565
"273","24",2,1,1,-0.581038567823706,-0.411970365059275,-0.471032694114565
"274","24",2,0,2,-0.581038567823706,-0.835711311977387,0.0134580769747018
"275","24",0,0,0,-1.17867823758523,-0.835711311977387,-0.955523465203832
"276","24",1,1,0,-0.879858402704469,-0.411970365059275,-0.955523465203832
"277","24",1,0,1,-0.879858402704469,-0.835711311977387,-0.471032694114565
"278","24",1,0,1,-0.879858402704469,-0.835711311977387,-0.471032694114565
"279","24",2,0,2,-0.581038567823706,-0.835711311977387,0.0134580769747018
"280","24",0,0,0,-1.17867823758523,-0.835711311977387,-0.955523465203832
"281","24",2,0,2,-0.581038567823706,-0.835711311977387,0.0134580769747018
"282","24",1,0,1,-0.879858402704469,-0.835711311977387,-0.471032694114565
"283","24",1,0,1,-0.879858402704469,-0.835711311977387,-0.471032694114565
"284","24",1,0,1,-0.879858402704469,-0.835711311977387,-0.471032694114565
"285","24",4,3,1,0.0166011019378201,0.435511528776948,-0.471032694114565
"286","24",3,0,3,-0.282218732942943,-0.835711311977387,0.497948848063969
"287","24",11,11,0,2.10833994610316,3.82543910412184,-0.955523465203832
"288","24",0,0,0,-1.17867823758523,-0.835711311977387,-0.955523465203832
"289","26",7,5,2,0.913060606580109,1.28299342261317,0.0134580769747018
"290","26",1,0,1,-0.879858402704469,-0.835711311977387,-0.471032694114565
"291","26",12,5,7,2.40715978098392,1.28299342261317,2.43591193242104
"292","26",5,2,3,0.315420936818583,0.0117705818588364,0.497948848063969
"293","26",3,0,3,-0.282218732942943,-0.835711311977387,0.497948848063969
"294","26",3,1,2,-0.282218732942943,-0.411970365059275,0.0134580769747018
"295","26",4,2,2,0.0166011019378201,0.0117705818588364,0.0134580769747018
"296","26",2,1,1,-0.581038567823706,-0.411970365059275,-0.471032694114565
"297","26",3,1,2,-0.282218732942943,-0.411970365059275,0.0134580769747018
"298","26",1,0,1,-0.879858402704469,-0.835711311977387,-0.471032694114565
"299","26",7,3,4,0.913060606580109,0.435511528776948,0.982439619153236
"300","26",13,5,8,2.70597961586469,1.28299342261317,2.9204027035103
"301","26",7,6,1,0.913060606580109,1.70673436953128,-0.471032694114565
"302","26",5,2,3,0.315420936818583,0.0117705818588364,0.497948848063969
"303","26",2,1,1,-0.581038567823706,-0.411970365059275,-0.471032694114565
"304","26",1,0,1,-0.879858402704469,-0.835711311977387,-0.471032694114565
"305","26",3,3,0,-0.282218732942943,0.435511528776948,-0.955523465203832
"306","26",1,0,1,-0.879858402704469,-0.835711311977387,-0.471032694114565
"307","26",2,0,2,-0.581038567823706,-0.835711311977387,0.0134580769747018
"308","26",4,3,1,0.0166011019378201,0.435511528776948,-0.471032694114565
"309","26",2,0,2,-0.581038567823706,-0.835711311977387,0.0134580769747018
"310","26",6,4,2,0.614240771699346,0.85925247569506,0.0134580769747018
"311","26",7,6,1,0.913060606580109,1.70673436953128,-0.471032694114565
"312","26",7,4,3,0.913060606580109,0.85925247569506,0.497948848063969
